Title,Channel,Video_id,Thumbnail,PublishTime,Labels,Image_Name,Class_Name,Image_Path
Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],Cardi B,hsm4poTWjMs,https://i.ytimg.com/vi/hsm4poTWjMs/hqdefault.jpg,2020-08-07T04:00:10Z,0,hsm4poTWjMs,Music,data/Music/hsm4poTWjMs.jpg
Sub Urban - UH OH! (feat. BENEE) [Official Music Video],Sub Urban,wZTIdnooV-s,https://i.ytimg.com/vi/wZTIdnooV-s/hqdefault.jpg,2022-04-22T04:00:12Z,0,wZTIdnooV-s,Music,data/Music/wZTIdnooV-s.jpg
Ayra Starr - Rush (Official Music Video),AyraStarrVEVO,crtQSTYWtqE,https://i.ytimg.com/vi/crtQSTYWtqE/hqdefault.jpg,2022-09-26T15:59:47Z,0,crtQSTYWtqE,Music,data/Music/crtQSTYWtqE.jpg
Camila Cabello - Bam Bam (Official Music Video) ft. Ed Sheeran,CamilaCabelloVEVO,-8VfKZCOo_I,https://i.ytimg.com/vi/-8VfKZCOo_I/hqdefault.jpg,2022-03-04T15:00:10Z,0,-8VfKZCOo_I,Music,data/Music/-8VfKZCOo_I.jpg
TuralTuranX - Tell Me More | Azerbaijan 🇦🇿 | Official Music Video | Eurovision 2023,Eurovision Song Contest,5dvsr-L3HgY,https://i.ytimg.com/vi/5dvsr-L3HgY/hqdefault.jpg,2023-03-13T15:00:10Z,0,5dvsr-L3HgY,Music,data/Music/5dvsr-L3HgY.jpg
Ayra Starr - Sability (Official Music Video),Ayra Starr,KYn3k8dpRJI,https://i.ytimg.com/vi/KYn3k8dpRJI/hqdefault.jpg,2023-02-18T16:55:06Z,0,KYn3k8dpRJI,Music,data/Music/KYn3k8dpRJI.jpg
Justin Bieber - Ghost,JustinBieberVEVO,Fp8msa5uYsc,https://i.ytimg.com/vi/Fp8msa5uYsc/hqdefault.jpg,2021-10-08T04:00:10Z,0,Fp8msa5uYsc,Music,data/Music/Fp8msa5uYsc.jpg
Meek Mill - No Friends (Music Video) 2023,Millz Beats LLC,n6FhogtLqk4,https://i.ytimg.com/vi/n6FhogtLqk4/hqdefault.jpg,2023-05-02T16:15:02Z,0,n6FhogtLqk4,Music,data/Music/n6FhogtLqk4.jpg
Alborosie - Viral | Official Music Video,PuppaALBO,48W5mSB_qsw,https://i.ytimg.com/vi/48W5mSB_qsw/hqdefault.jpg,2023-05-05T13:00:09Z,0,48W5mSB_qsw,Music,data/Music/48W5mSB_qsw.jpg
Bebe Rexha &amp; Dolly Parton - Seasons (Official Music Video),Bebe Rexha,tn47dIbqLWs,https://i.ytimg.com/vi/tn47dIbqLWs/hqdefault.jpg,2023-04-28T04:00:08Z,0,tn47dIbqLWs,Music,data/Music/tn47dIbqLWs.jpg
Ed Sheeran - Shivers [Official Video],Ed Sheeran,Il0S8BoucSA,https://i.ytimg.com/vi/Il0S8BoucSA/hqdefault.jpg,2021-09-09T23:00:12Z,0,Il0S8BoucSA,Music,data/Music/Il0S8BoucSA.jpg
Skeng X Jigsta - Smood Wid It (Official Music Video),Skeng,YsdyE9UQvso,https://i.ytimg.com/vi/YsdyE9UQvso/hqdefault.jpg,2023-04-30T23:35:53Z,0,YsdyE9UQvso,Music,data/Music/YsdyE9UQvso.jpg
Victoria Monét - Smoke (Official Video) ft. Lucky Daye,VictoriaMonétVEVO,cD0dy_1FsT0,https://i.ytimg.com/vi/cD0dy_1FsT0/hqdefault.jpg,2023-03-24T04:00:07Z,0,cD0dy_1FsT0,Music,data/Music/cD0dy_1FsT0.jpg
aespa 에스파 &#39;Welcome To MY World (Feat. nævis)&#39; MV,SMTOWN,0xdB_vo4r2c,https://i.ytimg.com/vi/0xdB_vo4r2c/hqdefault.jpg,2023-05-02T09:00:01Z,0,0xdB_vo4r2c,Music,data/Music/0xdB_vo4r2c.jpg
Bruno Mars - 24K Magic (Official Music Video),Bruno Mars,UqyT8IEBkvY,https://i.ytimg.com/vi/UqyT8IEBkvY/hqdefault.jpg,2016-10-07T03:31:50Z,0,UqyT8IEBkvY,Music,data/Music/UqyT8IEBkvY.jpg
Khaid - Jolie (Official Music Video),Khaid,nHUGKIChwTI,https://i.ytimg.com/vi/nHUGKIChwTI/hqdefault.jpg,2023-02-21T10:00:32Z,0,nHUGKIChwTI,Music,data/Music/nHUGKIChwTI.jpg
Johnny Drille - Believe Me (Official Music Video),Johnny Drille,FVcW9Aj5R2g,https://i.ytimg.com/vi/FVcW9Aj5R2g/hqdefault.jpg,2023-04-25T16:11:40Z,0,FVcW9Aj5R2g,Music,data/Music/FVcW9Aj5R2g.jpg
TVORCHI - Heart Of Steel (Eurovision Version) | Ukraine 🇺🇦 | Official Music Video | Eurovision 2023,Eurovision Song Contest,neIscK1hNxs,https://i.ytimg.com/vi/neIscK1hNxs/hqdefault.jpg,2023-03-09T09:00:20Z,0,neIscK1hNxs,Music,data/Music/neIscK1hNxs.jpg
Diamond Platnumz - Yatapita (Official Music Video),Diamond Platnumz,U6JBZNAkp24,https://i.ytimg.com/vi/U6JBZNAkp24/hqdefault.jpg,2023-01-25T07:00:08Z,0,U6JBZNAkp24,Music,data/Music/U6JBZNAkp24.jpg
Toosii - Favorite Song (Official Video),Toosii2xVEVO,4D89Qr5vH6U,https://i.ytimg.com/vi/4D89Qr5vH6U/hqdefault.jpg,2023-03-21T22:00:09Z,0,4D89Qr5vH6U,Music,data/Music/4D89Qr5vH6U.jpg
Shannon - Let The Music Play (Official Music Video),UnidiscMusic,_-0sUuGufmw,https://i.ytimg.com/vi/_-0sUuGufmw/hqdefault.jpg,2010-10-22T21:52:20Z,0,_-0sUuGufmw,Music,data/Music/_-0sUuGufmw.jpg
Meghan Trainor - Made You Look (Official Music Video),MeghanTrainorVEVO,gPCCYMeXin0,https://i.ytimg.com/vi/gPCCYMeXin0/hqdefault.jpg,2022-10-21T12:00:26Z,0,gPCCYMeXin0,Music,data/Music/gPCCYMeXin0.jpg
Wizkid - Money &amp; Love (Official Music Video),WizkidVEVO,rEEZD5hXgrQ,https://i.ytimg.com/vi/rEEZD5hXgrQ/hqdefault.jpg,2023-03-29T11:00:09Z,0,rEEZD5hXgrQ,Music,data/Music/rEEZD5hXgrQ.jpg
Shenseea - Curious (Official Music Video),SHENSEEAVEVO,Qo7wNOxyZ2g,https://i.ytimg.com/vi/Qo7wNOxyZ2g/hqdefault.jpg,2023-04-14T04:00:12Z,0,Qo7wNOxyZ2g,Music,data/Music/Qo7wNOxyZ2g.jpg
Taylor Swift - Lavender Haze (Official Music Video),TaylorSwiftVEVO,h8DLofLM7No,https://i.ytimg.com/vi/h8DLofLM7No/hqdefault.jpg,2023-01-27T05:00:07Z,0,h8DLofLM7No,Music,data/Music/h8DLofLM7No.jpg
Jonas Brothers - Waffle House (Official Music Video),JonasBrothersVEVO,TasKo5HHWb4,https://i.ytimg.com/vi/TasKo5HHWb4/hqdefault.jpg,2023-04-28T19:00:08Z,0,TasKo5HHWb4,Music,data/Music/TasKo5HHWb4.jpg
DDG - I&#39;m Geekin (Official Music Video),DDGVEVO,PPRMOCl-TxY,https://i.ytimg.com/vi/PPRMOCl-TxY/hqdefault.jpg,2023-04-21T04:00:19Z,0,PPRMOCl-TxY,Music,data/Music/PPRMOCl-TxY.jpg
"MISTAKES IN KPOP MUSIC VIDEOS PART 2 (BTS, BLACKPINK, EXO, TWICE, ETC.)",Omona Pierożki,ltYM0edOmmk,https://i.ytimg.com/vi/ltYM0edOmmk/hqdefault.jpg,2018-07-13T15:59:44Z,0,ltYM0edOmmk,Music,data/Music/ltYM0edOmmk.jpg
Aunty Donna - Hit and Run (Official Video),Aunty Donna,29z6gGf0wrs,https://i.ytimg.com/vi/29z6gGf0wrs/hqdefault.jpg,2023-05-03T00:47:33Z,0,29z6gGf0wrs,Music,data/Music/29z6gGf0wrs.jpg
JVKE - golden hour (official music video),JVKE,PEM0Vs8jf1w,https://i.ytimg.com/vi/PEM0Vs8jf1w/hqdefault.jpg,2022-10-12T14:00:11Z,0,PEM0Vs8jf1w,Music,data/Music/PEM0Vs8jf1w.jpg
Conan Gray - People Watching (Official Video),ConanGrayVEVO,goqqohUitmw,https://i.ytimg.com/vi/goqqohUitmw/hqdefault.jpg,2021-07-16T16:00:10Z,0,goqqohUitmw,Music,data/Music/goqqohUitmw.jpg
Eminem - John Wick 4 (Music Video) (2023),NXRemix,cevKIPPC92k,https://i.ytimg.com/vi/cevKIPPC92k/hqdefault.jpg,2023-05-02T16:00:18Z,0,cevKIPPC92k,Music,data/Music/cevKIPPC92k.jpg
Look Around Spontaneous featuring Davy Flowers &amp; Cecily Hennigan | Official Music Video Housefires,TRIBL,8lVluh2m8pM,https://i.ytimg.com/vi/8lVluh2m8pM/hqdefault.jpg,2023-05-05T17:00:11Z,0,8lVluh2m8pM,Music,data/Music/8lVluh2m8pM.jpg
Bruce Melodie - Selebura (Official Music Video),Bruce Melodie,JzygZIoefWQ,https://i.ytimg.com/vi/JzygZIoefWQ/hqdefault.jpg,2023-02-23T16:00:10Z,0,JzygZIoefWQ,Music,data/Music/JzygZIoefWQ.jpg
Ed Sheeran - Eyes Closed [Official Video],Ed Sheeran,u6wOyMUs74I,https://i.ytimg.com/vi/u6wOyMUs74I/hqdefault.jpg,2023-03-24T04:00:10Z,0,u6wOyMUs74I,Music,data/Music/u6wOyMUs74I.jpg
VINTERSEA - Into the Horizon (Official Music Video),VINTERSEA,je7hjjwrGug,https://i.ytimg.com/vi/je7hjjwrGug/hqdefault.jpg,2023-05-03T14:00:08Z,0,je7hjjwrGug,Music,data/Music/je7hjjwrGug.jpg
Xefer x Muza - Jhumka (Official Music Video),MUZA,LolUVl3nSu4,https://i.ytimg.com/vi/LolUVl3nSu4/hqdefault.jpg,2023-01-27T14:18:58Z,0,LolUVl3nSu4,Music,data/Music/LolUVl3nSu4.jpg
Tim McGraw - Standing Room Only (Official Music Video),TimMcGrawVEVO,uWbDXZy_ZXI,https://i.ytimg.com/vi/uWbDXZy_ZXI/hqdefault.jpg,2023-04-27T18:30:08Z,0,uWbDXZy_ZXI,Music,data/Music/uWbDXZy_ZXI.jpg
Lil Baby - Go Hard,LilBabyVEVO,g9KoLtojByY,https://i.ytimg.com/vi/g9KoLtojByY/hqdefault.jpg,2023-04-28T16:00:23Z,0,g9KoLtojByY,Music,data/Music/g9KoLtojByY.jpg
Weirdest of the Weird | The Top 10 Most Bizarre 1980s Music Videos,MagnaLume,4hwRCJAdKIY,https://i.ytimg.com/vi/4hwRCJAdKIY/hqdefault.jpg,2020-11-25T20:40:53Z,0,4hwRCJAdKIY,Music,data/Music/4hwRCJAdKIY.jpg
Benson Boone - Little Runaway (Official Music Video),Benson Boone,LXj8S9ISL3k,https://i.ytimg.com/vi/LXj8S9ISL3k/hqdefault.jpg,2023-05-05T04:00:10Z,0,LXj8S9ISL3k,Music,data/Music/LXj8S9ISL3k.jpg
FLY LO - Kokkina Ble (Official Music Video),Mad House Records,VKJ8t8obX3E,https://i.ytimg.com/vi/VKJ8t8obX3E/hqdefault.jpg,2023-05-02T14:00:11Z,0,VKJ8t8obX3E,Music,data/Music/VKJ8t8obX3E.jpg
Zara Larsson - Can&#39;t Tame Her (Official Music Video),ZaraLarssonMusicVEVO,GNcX0qqnE2Y,https://i.ytimg.com/vi/GNcX0qqnE2Y/hqdefault.jpg,2023-01-26T18:00:06Z,0,GNcX0qqnE2Y,Music,data/Music/GNcX0qqnE2Y.jpg
Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,2Vv-BfVoq4g,https://i.ytimg.com/vi/2Vv-BfVoq4g/hqdefault.jpg,2017-11-09T11:04:14Z,0,2Vv-BfVoq4g,Music,data/Music/2Vv-BfVoq4g.jpg
8 BALLIN&#39; - KNOW ME (Official Music Video) [Prod. by zp3nd],8 BALLIN',teXvUAkE2kI,https://i.ytimg.com/vi/teXvUAkE2kI/hqdefault.jpg,2021-06-18T10:15:13Z,0,teXvUAkE2kI,Music,data/Music/teXvUAkE2kI.jpg
Top 10 Retro Themed Music Videos,WatchMojo.com,t302u4mEDqg,https://i.ytimg.com/vi/t302u4mEDqg/hqdefault.jpg,2015-12-09T21:00:01Z,0,t302u4mEDqg,Music,data/Music/t302u4mEDqg.jpg
"Drake, 21 Savage - Spin Bout U (Official Music Video)",DrakeVEVO,T8nbNQpRwNo,https://i.ytimg.com/vi/T8nbNQpRwNo/hqdefault.jpg,2023-02-24T18:00:21Z,0,T8nbNQpRwNo,Music,data/Music/T8nbNQpRwNo.jpg
Stephanie Mills - Home,StephanieMillsVEVO,cnKQN7TF4hQ,https://i.ytimg.com/vi/cnKQN7TF4hQ/hqdefault.jpg,2009-11-21T11:00:25Z,0,cnKQN7TF4hQ,Music,data/Music/cnKQN7TF4hQ.jpg
Byron Messia - Talibans (Official Music Video),Byron Messia TV,LD5LxJdCiRk,https://i.ytimg.com/vi/LD5LxJdCiRk/hqdefault.jpg,2023-01-20T22:00:26Z,0,LD5LxJdCiRk,Music,data/Music/LD5LxJdCiRk.jpg
"Besharam Rang Song | Pathaan | Shah Rukh Khan, Deepika Padukone | Vishal &amp; Sheykhar | Shilpa, Kumaar",YRF,huxhqphtDrM,https://i.ytimg.com/vi/huxhqphtDrM/hqdefault.jpg,2022-12-12T05:30:08Z,0,huxhqphtDrM,Music,data/Music/huxhqphtDrM.jpg
#Trap24s Jug - Image (Music Video) | Pressplay,Pressplay Media,4AXLy_qpLKM,https://i.ytimg.com/vi/4AXLy_qpLKM/hqdefault.jpg,2023-05-09T19:30:00Z,0,4AXLy_qpLKM,Music,data/Music/4AXLy_qpLKM.jpg
Marco Mengoni - Due Vite | 🇮🇹 Italy | Official Music Video | Eurovision 2023,Eurovision Song Contest,7e-YeflDxCA,https://i.ytimg.com/vi/7e-YeflDxCA/hqdefault.jpg,2023-04-21T06:00:02Z,0,7e-YeflDxCA,Music,data/Music/7e-YeflDxCA.jpg
Finesse2Tymes - Nobody (feat. Gucci Mane) [Official Music Video],Finesse2tymes,8F_XUknhMwc,https://i.ytimg.com/vi/8F_XUknhMwc/hqdefault.jpg,2023-03-24T22:30:01Z,0,8F_XUknhMwc,Music,data/Music/8F_XUknhMwc.jpg
Handheld vs. Gimbal for Music Videos (What&#39;s BETTER?),CrackaLackTV,MgZ4XNBM0OY,https://i.ytimg.com/vi/MgZ4XNBM0OY/hqdefault.jpg,2021-01-26T14:00:13Z,0,MgZ4XNBM0OY,Music,data/Music/MgZ4XNBM0OY.jpg
Bruno Mars - The Lazy Song (Official Music Video),Bruno Mars,fLexgOxsZu0,https://i.ytimg.com/vi/fLexgOxsZu0/hqdefault.jpg,2011-04-15T22:08:07Z,0,fLexgOxsZu0,Music,data/Music/fLexgOxsZu0.jpg
Luke Combs - The Kind of Love We Make (Official Music Video),LukeCombsVEVO,x8Mc8Pbl06g,https://i.ytimg.com/vi/x8Mc8Pbl06g/hqdefault.jpg,2022-06-17T04:00:20Z,0,x8Mc8Pbl06g,Music,data/Music/x8Mc8Pbl06g.jpg
Future - Life Is Good (Official Music Video) ft. Drake,FutureVEVO,l0U7SxXHkPY,https://i.ytimg.com/vi/l0U7SxXHkPY/hqdefault.jpg,2020-01-10T05:00:08Z,0,l0U7SxXHkPY,Music,data/Music/l0U7SxXHkPY.jpg
Zpecial - 特色單位 Special Unit (Official Music Video),Zpecial,OrALbrajIQk,https://i.ytimg.com/vi/OrALbrajIQk/hqdefault.jpg,2023-05-09T14:00:16Z,0,OrALbrajIQk,Music,data/Music/OrALbrajIQk.jpg
Dua Lipa - Love Again (Official Music Video),Dua Lipa,BC19kwABFwc,https://i.ytimg.com/vi/BC19kwABFwc/hqdefault.jpg,2021-06-04T12:00:11Z,0,BC19kwABFwc,Music,data/Music/BC19kwABFwc.jpg
Jon Pardi - Ain&#39;t Always The Cowboy,JonPardiVEVO,Be07I4B7No4,https://i.ytimg.com/vi/Be07I4B7No4/hqdefault.jpg,2020-06-16T04:00:02Z,0,Be07I4B7No4,Music,data/Music/Be07I4B7No4.jpg
"Purple Disco Machine, Kungs - Substitution (Official Music Video)",pdmVEVO,7x5lqqji9ww,https://i.ytimg.com/vi/7x5lqqji9ww/hqdefault.jpg,2023-03-30T16:00:07Z,0,7x5lqqji9ww,Music,data/Music/7x5lqqji9ww.jpg
Bella Poarch - Build a B*tch (Official Music Video),Bella Poarch,FLGCGc7sAUw,https://i.ytimg.com/vi/FLGCGc7sAUw/hqdefault.jpg,2021-05-14T04:00:16Z,0,FLGCGc7sAUw,Music,data/Music/FLGCGc7sAUw.jpg
(여자)아이들((G)I-DLE) - &#39;Allergy&#39; Official Music Video,(G)I-DLE (여자)아이들 (Official YouTube Channel),XZaBkbvteBc,https://i.ytimg.com/vi/XZaBkbvteBc/hqdefault.jpg,2023-05-09T15:00:08Z,0,XZaBkbvteBc,Music,data/Music/XZaBkbvteBc.jpg
정국 Jung Kook (of BTS) featuring Fahad Al Kubaisi - Dreamers | FIFA World Cup 2022 Soundtrack,FIFA,IwzkfMmNMpM,https://i.ytimg.com/vi/IwzkfMmNMpM/hqdefault.jpg,2022-11-22T12:09:19Z,0,IwzkfMmNMpM,Music,data/Music/IwzkfMmNMpM.jpg
Shawn Mendes - Stitches (Official Music Video),ShawnMendesVEVO,VbfpW0pbvaU,https://i.ytimg.com/vi/VbfpW0pbvaU/hqdefault.jpg,2015-06-25T00:00:01Z,0,VbfpW0pbvaU,Music,data/Music/VbfpW0pbvaU.jpg
Taylor Swift - Bejeweled (Official Music Video),TaylorSwiftVEVO,b7QlX3yR2xs,https://i.ytimg.com/vi/b7QlX3yR2xs/hqdefault.jpg,2022-10-25T04:00:09Z,0,b7QlX3yR2xs,Music,data/Music/b7QlX3yR2xs.jpg
Sweet &amp; Lynch - &quot;Leaving It All Behind&quot; - Official Music Video,Frontiers Music srl,PxXlKmgNZmY,https://i.ytimg.com/vi/PxXlKmgNZmY/hqdefault.jpg,2023-05-01T13:00:15Z,0,PxXlKmgNZmY,Music,data/Music/PxXlKmgNZmY.jpg
DOGTOOTH,"Tyler, The Creator",2TVXi_9Bvlg,https://i.ytimg.com/vi/2TVXi_9Bvlg/hqdefault.jpg,2023-03-27T14:02:13Z,0,2TVXi_9Bvlg,Music,data/Music/2TVXi_9Bvlg.jpg
Young Jonn - Aquafina (Official Music Video),Young Jonn,0zesotRwEWM,https://i.ytimg.com/vi/0zesotRwEWM/hqdefault.jpg,2023-04-28T08:00:12Z,0,0zesotRwEWM,Music,data/Music/0zesotRwEWM.jpg
Cardi B - Up [Official Music Video],Cardi B,rCiBgLOcuKU,https://i.ytimg.com/vi/rCiBgLOcuKU/hqdefault.jpg,2021-02-05T05:00:11Z,0,rCiBgLOcuKU,Music,data/Music/rCiBgLOcuKU.jpg
Ghost - Jesus He Knows Me (Official Music Video),Ghost,BE3kJeBr9QI,https://i.ytimg.com/vi/BE3kJeBr9QI/hqdefault.jpg,2023-04-09T13:00:09Z,0,BE3kJeBr9QI,Music,data/Music/BE3kJeBr9QI.jpg
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,aJOTlE1K90k,https://i.ytimg.com/vi/aJOTlE1K90k/hqdefault.jpg,2018-05-31T04:00:00Z,0,aJOTlE1K90k,Music,data/Music/aJOTlE1K90k.jpg
Danielle Ponder - Roll The Credits (Official Music Video),Danielle Ponder,FPKATubFAKg,https://i.ytimg.com/vi/FPKATubFAKg/hqdefault.jpg,2023-05-05T16:45:10Z,0,FPKATubFAKg,Music,data/Music/FPKATubFAKg.jpg
POPPY - Spit (Official Music Video),Sumerian Records,mD9xotOWQSk,https://i.ytimg.com/vi/mD9xotOWQSk/hqdefault.jpg,2023-05-03T04:00:30Z,0,mD9xotOWQSk,Music,data/Music/mD9xotOWQSk.jpg
Coolio - Gangsta&#39;s Paradise (Official Music Video) [HD] ft. L.V.,CoolioVEVO,SQCSxqScSVQ,https://i.ytimg.com/vi/SQCSxqScSVQ/hqdefault.jpg,2022-08-08T18:00:09Z,0,SQCSxqScSVQ,Music,data/Music/SQCSxqScSVQ.jpg
Morgan Wallen - Thought You Should Know,MorganWallenVEVO,Dw9VmOLwxoM,https://i.ytimg.com/vi/Dw9VmOLwxoM/hqdefault.jpg,2022-11-24T16:00:11Z,0,Dw9VmOLwxoM,Music,data/Music/Dw9VmOLwxoM.jpg
The Weeknd - Die For You (Official Music Video),TheWeekndVEVO,uPD0QOGTmMI,https://i.ytimg.com/vi/uPD0QOGTmMI/hqdefault.jpg,2021-11-25T05:00:15Z,0,uPD0QOGTmMI,Music,data/Music/uPD0QOGTmMI.jpg
Ylvis - The Fox (What Does The Fox Say?) [Official music video HD],discovery plus Norge,jofNR_WkoCE,https://i.ytimg.com/vi/jofNR_WkoCE/hqdefault.jpg,2013-09-03T13:24:54Z,0,jofNR_WkoCE,Music,data/Music/jofNR_WkoCE.jpg
Plex Artist and Music Videos Feature,koyaan1sqatsi,KeiOoOgdU6Y,https://i.ytimg.com/vi/KeiOoOgdU6Y/hqdefault.jpg,2015-05-13T16:12:03Z,0,KeiOoOgdU6Y,Music,data/Music/KeiOoOgdU6Y.jpg
"Nonso Amadi, Zinoleesky - Lock Up (Official Music Video)",NonsoAmadiVEVO,rkyGsoAC-wc,https://i.ytimg.com/vi/rkyGsoAC-wc/hqdefault.jpg,2023-04-27T04:00:10Z,0,rkyGsoAC-wc,Music,data/Music/rkyGsoAC-wc.jpg
Rema - Holiday (Official Music Video),Rema,LboPHhUyIbo,https://i.ytimg.com/vi/LboPHhUyIbo/hqdefault.jpg,2023-02-17T11:41:08Z,0,LboPHhUyIbo,Music,data/Music/LboPHhUyIbo.jpg
Mariah Carey - Always Be My Baby (Official Music Video),MariahCareyVEVO,LfRNRymrv9k,https://i.ytimg.com/vi/LfRNRymrv9k/hqdefault.jpg,2009-11-24T06:16:47Z,0,LfRNRymrv9k,Music,data/Music/LfRNRymrv9k.jpg
DJ Khaled ft. Drake - POPSTAR (Official Music Video - Starring Justin Bieber),DJKhaledVEVO,3CxtK7-XtE0,https://i.ytimg.com/vi/3CxtK7-XtE0/hqdefault.jpg,2020-09-04T04:15:41Z,0,3CxtK7-XtE0,Music,data/Music/3CxtK7-XtE0.jpg
Tiësto - All Nighter (Official Music Video),Tiësto,RXUtc6yk8ME,https://i.ytimg.com/vi/RXUtc6yk8ME/hqdefault.jpg,2023-04-20T16:00:08Z,0,RXUtc6yk8ME,Music,data/Music/RXUtc6yk8ME.jpg
Does REDMAN have the best MUSIC VIDEOS? I&#39;ll Be Dat #hiphop #redman #shorts,Presto's Underground,mDz3B4RrC68,https://i.ytimg.com/vi/mDz3B4RrC68/hqdefault.jpg,2023-04-06T21:30:04Z,0,mDz3B4RrC68,Music,data/Music/mDz3B4RrC68.jpg
THE HARDKISS - Festival (official video),The HARDKISS,4DPX1IduJ7c,https://i.ytimg.com/vi/4DPX1IduJ7c/hqdefault.jpg,2023-05-04T07:00:10Z,0,4DPX1IduJ7c,Music,data/Music/4DPX1IduJ7c.jpg
Dua Lipa - Levitating Featuring DaBaby (Official Music Video),Dua Lipa,TUVcZfQe-Kw,https://i.ytimg.com/vi/TUVcZfQe-Kw/hqdefault.jpg,2020-10-02T12:00:12Z,0,TUVcZfQe-Kw,Music,data/Music/TUVcZfQe-Kw.jpg
Yo Maps - Try Again [Feat. Abel Chungu] (Official Music Video),Yo Maps Yo,q_3qGYZotyM,https://i.ytimg.com/vi/q_3qGYZotyM/hqdefault.jpg,2023-04-25T06:00:12Z,0,q_3qGYZotyM,Music,data/Music/q_3qGYZotyM.jpg
"Lady Gaga, Ariana Grande - Rain On Me (Official Music Video)",LadyGagaVEVO,AoAm4om0wTs,https://i.ytimg.com/vi/AoAm4om0wTs/hqdefault.jpg,2020-05-22T17:00:09Z,0,AoAm4om0wTs,Music,data/Music/AoAm4om0wTs.jpg
ALIZADE &amp; BEGE - 24/7 (Official Music Video),ALIZADE,81LJJFASh-I,https://i.ytimg.com/vi/81LJJFASh-I/hqdefault.jpg,2023-04-20T21:00:10Z,0,81LJJFASh-I,Music,data/Music/81LJJFASh-I.jpg
Bruno Mars - Just The Way You Are (Official Music Video),Bruno Mars,LjhCEhWiKXk,https://i.ytimg.com/vi/LjhCEhWiKXk/hqdefault.jpg,2010-09-08T21:29:01Z,0,LjhCEhWiKXk,Music,data/Music/LjhCEhWiKXk.jpg
"Idina Menzel, AURORA - Into the Unknown (From &quot;Frozen 2&quot;)",DisneyMusicVEVO,gIOyB9ZXn8s,https://i.ytimg.com/vi/gIOyB9ZXn8s/hqdefault.jpg,2019-12-04T16:30:01Z,0,gIOyB9ZXn8s,Music,data/Music/gIOyB9ZXn8s.jpg
Sarkodie - Country Side feat. Black Sherif (Official Video),Sarkodie,HVXaDZWF208,https://i.ytimg.com/vi/HVXaDZWF208/hqdefault.jpg,2023-02-24T18:00:10Z,0,HVXaDZWF208,Music,data/Music/HVXaDZWF208.jpg
Bhebha (Official Music Video),ShaunmusiqFtearsVEVO,X9iz1drtOGw,https://i.ytimg.com/vi/X9iz1drtOGw/hqdefault.jpg,2023-04-11T22:00:07Z,0,X9iz1drtOGw,Music,data/Music/X9iz1drtOGw.jpg
Oliver Tree &amp; Robin Schulz - Miss You [Official Music Video],Oliver Tree,BX0lKSa_PTk,https://i.ytimg.com/vi/BX0lKSa_PTk/hqdefault.jpg,2022-10-27T15:00:08Z,0,BX0lKSa_PTk,Music,data/Music/BX0lKSa_PTk.jpg
Lady Gaga - Bad Romance (Official Music Video),LadyGagaVEVO,qrO4YZeyl0I,https://i.ytimg.com/vi/qrO4YZeyl0I/hqdefault.jpg,2009-11-24T08:15:30Z,0,qrO4YZeyl0I,Music,data/Music/qrO4YZeyl0I.jpg
"Adekunle Gold, Zinoleesky - Party No Dey Stop (Official Music Video)",AdekunleGoldVEVO,VnXq06m9P4g,https://i.ytimg.com/vi/VnXq06m9P4g/hqdefault.jpg,2023-04-11T17:00:10Z,0,VnXq06m9P4g,Music,data/Music/VnXq06m9P4g.jpg
Marshmello - Alone (Official Music Video),Marshmello,ALZHF5UqnU4,https://i.ytimg.com/vi/ALZHF5UqnU4/hqdefault.jpg,2016-07-02T18:02:11Z,0,ALZHF5UqnU4,Music,data/Music/ALZHF5UqnU4.jpg
Billie Eilish - Happier Than Ever (Official Music Video),BillieEilishVEVO,5GJWxDKyk3A,https://i.ytimg.com/vi/5GJWxDKyk3A/hqdefault.jpg,2021-07-30T16:00:09Z,0,5GJWxDKyk3A,Music,data/Music/5GJWxDKyk3A.jpg
"Liamsi - MON LOVE OHO [Official Music Video 2023] (Prod: KgotBeat, IliassOpDeBeat) #lafamilleles",Liamsi,2-LoVCsU0vA,https://i.ytimg.com/vi/2-LoVCsU0vA/hqdefault.jpg,2023-04-27T17:00:08Z,0,2-LoVCsU0vA,Music,data/Music/2-LoVCsU0vA.jpg
Lady Gaga - Alejandro (Official Music Video),LadyGagaVEVO,niqrrmev4mA,https://i.ytimg.com/vi/niqrrmev4mA/hqdefault.jpg,2010-06-08T08:21:46Z,0,niqrrmev4mA,Music,data/Music/niqrrmev4mA.jpg
Top 10 Music Videos of 2017,WatchMojo.com,GX9yfkf1wkY,https://i.ytimg.com/vi/GX9yfkf1wkY/hqdefault.jpg,2017-12-31T22:00:00Z,0,GX9yfkf1wkY,Music,data/Music/GX9yfkf1wkY.jpg
Too Many Zooz ft. Michael Wilbur - &quot;Rake Stepper&quot; (Official Music Video),Too Many Zooz,ncjYz6RhYwk,https://i.ytimg.com/vi/ncjYz6RhYwk/hqdefault.jpg,2023-05-02T16:00:11Z,0,ncjYz6RhYwk,Music,data/Music/ncjYz6RhYwk.jpg
